CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn,TenureGroup
C02846,Female,1,No,Yes,3,Month-to-month,118.83,355.63,1,0-12 months
C02847,Male,0,No,Yes,55,One year,22.28,1230.85,0,49-72 months
C02848,Male,0,Yes,Yes,46,One year,77.35,3565.66,0,25-48 months
C02849,Female,0,No,Yes,63,Month-to-month,57.99,3652.54,1,49-72 months
C02850,Male,0,No,No,29,Month-to-month,28.23,809.57,0,25-48 months
C02851,Male,0,Yes,Yes,19,One year,113.97,2157.67,0,13-24 months
C02852,Female,1,No,No,21,Month-to-month,55.99,1169.25,1,13-24 months
C02853,Male,1,Yes,No,7,Month-to-month,76.58,529.11,0,0-12 months
C02854,Female,0,Yes,No,48,One year,42.29,2028.98,1,25-48 months
C02855,Female,0,No,Yes,26,Two year,74.73,1947.46,0,25-48 months
C02856,Female,0,Yes,No,71,Two year,103.75,7359.87,0,49-72 months
C02857,Female,0,Yes,No,22,Month-to-month,29.7,655.41,1,13-24 months
C02858,Female,0,No,No,25,One year,72.1,1812.28,1,25-48 months
C02859,Male,0,Yes,Yes,29,Month-to-month,59.03,1712.75,1,25-48 months
C02860,Male,0,Yes,Yes,20,Month-to-month,114.54,2286.95,0,13-24 months
C02861,Female,0,Yes,No,41,One year,52.28,2138.9,0,25-48 months
C02862,Male,1,Yes,No,50,One year,75.05,3757.34,0,49-72 months
C02863,Female,0,No,No,42,Two year,98.48,4132.16,0,25-48 months
C02864,Female,0,Yes,Yes,55,Month-to-month,109.1,5998.27,1,49-72 months
C02865,Male,0,No,Yes,5,Month-to-month,28.9,143.68,1,0-12 months
C02866,Female,1,Yes,No,17,Month-to-month,94.31,1593.8,0,13-24 months
C02867,Male,0,Yes,No,6,Two year,97.18,580.81,0,0-12 months
C02868,Female,0,No,No,62,Month-to-month,92.91,5757.97,0,49-72 months
C02869,Male,0,No,No,33,Month-to-month,41.11,1348.93,1,25-48 months
C02870,Female,0,Yes,No,59,Month-to-month,35.03,2069.1,0,49-72 months
C02871,Female,0,No,No,28,Month-to-month,51.67,1451,1,25-48 months
C02872,Male,0,No,No,27,One year,117.2,3159.39,0,25-48 months
C02873,Male,0,Yes,No,38,Month-to-month,45.65,1739.74,1,25-48 months
C02874,Female,1,No,No,21,Month-to-month,86.32,1803.44,0,13-24 months
C02875,Male,0,Yes,No,8,Month-to-month,96.76,777.89,1,0-12 months
C02876,Male,0,No,Yes,5,Month-to-month,82.07,415.28,1,0-12 months
C02877,Male,0,No,Yes,36,Month-to-month,70.59,2543.58,0,25-48 months
C02878,Female,1,No,No,22,Month-to-month,114.56,2515.92,0,13-24 months
C02879,Male,0,Yes,Yes,50,Month-to-month,107,5359.18,0,49-72 months
C02880,Male,0,No,No,72,Month-to-month,47.15,3402.52,1,49-72 months
C02881,Male,0,No,Yes,14,One year,117.47,1646.7,1,13-24 months
C02882,Female,1,Yes,Yes,66,Month-to-month,60.44,3985.22,0,49-72 months
C02883,Male,0,Yes,Yes,50,One year,98.93,4937.72,0,49-72 months
C02884,Male,0,Yes,Yes,68,Month-to-month,50.65,3437.81,0,49-72 months
C02885,Male,1,Yes,Yes,19,Month-to-month,111.13,2103.65,0,13-24 months
C02886,Female,0,Yes,No,24,Month-to-month,112.13,2700.73,0,13-24 months
C02887,Female,1,Yes,No,63,Two year,25.96,1635.11,1,49-72 months
C02888,Female,0,Yes,Yes,69,One year,31.4,2169.72,0,49-72 months
C02889,Female,0,Yes,Yes,30,Month-to-month,81.75,2448.19,1,25-48 months
C02890,Female,0,Yes,Yes,3,Month-to-month,114.21,350.58,1,0-12 months
C02891,Male,0,Yes,Yes,1,One year,36.43,26.98,0,0-12 months
C02892,Female,0,No,No,64,Month-to-month,26.7,1703.7,0,49-72 months
C02893,Female,0,No,Yes,47,Month-to-month,73.1,3445.31,0,25-48 months
C02894,Female,0,Yes,Yes,29,One year,104.74,3047.05,0,25-48 months
C02895,Male,0,No,Yes,22,Two year,45.28,1005.55,0,13-24 months
C02896,Female,0,No,Yes,16,Month-to-month,54.45,877.8,0,13-24 months
C02897,Female,0,Yes,Yes,64,One year,79.8,5100.8,0,49-72 months
C02898,Female,0,Yes,Yes,69,One year,104.69,7214.09,0,49-72 months
C02899,Female,0,Yes,Yes,40,One year,43.08,1722.64,0,25-48 months
C02900,Female,0,Yes,No,67,Month-to-month,111.43,7463.94,0,49-72 months
C02901,Male,1,Yes,No,20,One year,108.81,2171.78,0,13-24 months
C02902,Female,1,No,No,26,Month-to-month,97.6,2544.01,0,25-48 months
C02903,Female,0,Yes,No,42,One year,108.76,4577.16,0,25-48 months
C02904,Female,0,No,Yes,7,Month-to-month,49.59,352.72,1,0-12 months
C02905,Female,0,Yes,Yes,35,Month-to-month,35.2,1232.04,0,25-48 months
C02906,Female,0,No,No,5,Month-to-month,78.92,387.92,0,0-12 months
C02907,Male,0,No,Yes,3,Month-to-month,33.98,111.09,1,0-12 months
C02908,Female,0,Yes,No,62,Month-to-month,101.66,6297.87,1,49-72 months
C02909,Female,1,Yes,Yes,38,One year,77.38,2931.55,0,25-48 months
C02910,Male,0,Yes,Yes,19,One year,91.27,1737.29,0,13-24 months
C02911,Female,0,No,Yes,11,Two year,97.5,1077.49,0,0-12 months
C02912,Male,0,No,Yes,55,One year,95.72,5274.01,0,49-72 months
C02913,Male,0,No,No,13,Month-to-month,115.16,1490.29,0,13-24 months
C02914,Female,1,No,Yes,43,Month-to-month,26.56,1147.08,0,25-48 months
C02915,Female,0,No,Yes,7,One year,106.26,751.23,0,0-12 months
C02916,Female,0,No,No,54,One year,49.52,2674.72,0,49-72 months
C02917,Female,0,No,Yes,45,Month-to-month,94.17,4234.84,0,25-48 months
C02918,Male,1,No,Yes,41,Month-to-month,104.85,4295.02,0,25-48 months
C02919,Male,0,Yes,No,11,One year,24.08,266.41,0,0-12 months
C02920,Male,1,Yes,No,61,Month-to-month,33.18,2032.41,0,49-72 months
C02921,Female,0,Yes,No,72,Month-to-month,81.92,5891.38,1,49-72 months
C02922,Male,0,No,Yes,26,Two year,59.87,1561.15,0,25-48 months
C02923,Female,0,No,No,18,One year,55.98,1007.66,0,13-24 months
C02924,Female,0,Yes,No,2,Month-to-month,114.99,230.23,1,0-12 months
C02925,Male,0,No,No,21,Month-to-month,42.73,897.34,0,13-24 months
C02926,Female,0,No,Yes,50,Month-to-month,61.38,3074.88,0,49-72 months
C02927,Male,1,No,No,46,Month-to-month,80.64,3699.74,0,25-48 months
C02928,Female,0,No,Yes,41,Month-to-month,69.67,2847.03,0,25-48 months
C02929,Male,0,Yes,Yes,35,Month-to-month,72.76,2551.91,0,25-48 months
C02930,Female,0,Yes,Yes,39,Month-to-month,50.49,1970.69,0,25-48 months
C02931,Female,1,No,No,50,One year,71.48,3567.94,0,49-72 months
C02932,Female,0,No,No,12,Month-to-month,45.8,553.51,0,0-12 months
C02933,Female,0,Yes,Yes,72,Month-to-month,99.92,7188.68,0,49-72 months
C02934,Female,1,Yes,Yes,55,Month-to-month,118.17,6504.82,1,49-72 months
C02935,Male,0,Yes,No,58,Two year,74.15,4307.39,0,49-72 months
C02936,Female,1,No,No,39,One year,39.21,1528.18,0,25-48 months
C02937,Female,0,No,No,71,Month-to-month,22.73,1623.79,0,49-72 months
C02938,Male,0,No,Yes,57,Two year,89.55,5114.15,0,49-72 months
C02939,Male,0,No,Yes,10,One year,57.22,569.38,0,0-12 months
C02940,Male,0,No,Yes,41,Month-to-month,32.16,1316.58,0,25-48 months
C02941,Male,0,No,Yes,24,Two year,58.29,1401.98,0,13-24 months
C02942,Male,0,Yes,No,16,One year,82.85,1323.24,0,13-24 months
C02943,Female,0,Yes,Yes,52,Month-to-month,27.04,1415.38,0,49-72 months
C02944,Female,0,No,Yes,58,One year,55.79,3229.96,0,49-72 months
C02945,Male,0,Yes,Yes,25,One year,106.98,2683.7,0,25-48 months
C02946,Male,0,No,Yes,10,Month-to-month,52.89,519.9,1,0-12 months
C02947,Male,0,Yes,Yes,6,Two year,28.94,181.52,0,0-12 months
C02948,Male,1,Yes,Yes,31,Month-to-month,63.1,1951.98,0,25-48 months
C02949,Male,0,Yes,Yes,25,One year,43.09,1068.57,0,25-48 months
C02950,Female,0,Yes,No,38,One year,100.77,3835.4,1,25-48 months
C02951,Male,0,No,Yes,30,One year,34.99,1052.36,0,25-48 months
C02952,Male,0,No,No,29,One year,88.93,2584.72,0,25-48 months
C02953,Male,0,No,No,3,Month-to-month,50.74,147.8,0,0-12 months
C02954,Female,1,Yes,Yes,39,Month-to-month,61.06,2373.64,1,25-48 months
C02955,Female,1,Yes,No,66,Two year,80.01,5274.13,0,49-72 months
C02956,Female,0,No,Yes,59,Month-to-month,119.56,7057.39,0,49-72 months
C02957,Female,0,No,No,37,Month-to-month,86.77,3201.82,1,25-48 months
C02958,Female,0,Yes,No,70,Month-to-month,37.05,2595.03,0,49-72 months
C02959,Male,0,Yes,No,19,One year,118.98,2263.33,1,13-24 months
C02960,Female,1,Yes,Yes,23,One year,34.83,808.58,0,13-24 months
C02961,Female,0,Yes,No,60,Month-to-month,67.1,4020.54,0,49-72 months
C02962,Female,0,No,Yes,20,Two year,39.52,782.68,0,13-24 months
C02963,Male,1,Yes,Yes,65,Month-to-month,119.38,7754.78,1,49-72 months
C02964,Female,0,No,No,50,Month-to-month,55.9,2800.34,1,49-72 months
C02965,Male,1,No,No,61,Two year,42.24,2577.59,0,49-72 months
C02966,Female,1,Yes,Yes,67,Month-to-month,74.81,5019.97,1,49-72 months
C02967,Male,1,Yes,Yes,58,Two year,104.23,6040.01,0,49-72 months
C02968,Male,1,No,Yes,22,One year,21.04,464.57,0,13-24 months
C02969,Male,0,Yes,No,53,Two year,52.83,2805.8,0,49-72 months
C02970,Female,0,Yes,No,9,Month-to-month,68.69,610.51,1,0-12 months
C02971,Male,1,Yes,No,37,Month-to-month,114.68,4240.41,1,25-48 months
C02972,Female,1,Yes,Yes,29,One year,52.66,1527.94,0,25-48 months
C02973,Female,0,No,No,18,Month-to-month,35.49,637.93,1,13-24 months
C02974,Female,0,No,Yes,48,One year,43.75,2096.4,0,25-48 months
C02975,Male,0,Yes,Yes,50,One year,89.89,4492.31,0,49-72 months
C02976,Male,1,No,Yes,4,Month-to-month,20.54,88.19,0,0-12 months
C02977,Female,0,No,Yes,62,One year,103.94,6438.19,0,49-72 months
C02978,Female,0,Yes,Yes,42,Two year,71.16,2989.86,0,25-48 months
C02979,Male,0,Yes,Yes,46,Two year,81.3,3736.54,0,25-48 months
C02980,Female,1,Yes,No,29,One year,75.46,2195.66,0,25-48 months
C02981,Male,0,No,No,66,One year,25.15,1656.72,0,49-72 months
C02982,Female,0,No,Yes,54,Two year,96.28,5192.09,0,49-72 months
C02983,Male,0,No,No,55,One year,87.65,4829.36,0,49-72 months
C02984,Male,0,No,No,68,Two year,39.6,2683.18,0,49-72 months
C02985,Female,0,No,No,14,Month-to-month,56.03,794.3,1,13-24 months
C02986,Male,1,No,No,2,One year,104.74,205.35,1,0-12 months
C02987,Female,0,No,Yes,37,One year,43.51,1606.74,0,25-48 months
C02988,Female,0,Yes,No,15,Month-to-month,40.71,614.38,1,13-24 months
C02989,Male,0,Yes,Yes,40,One year,101.2,4046.22,1,25-48 months
C02990,Female,0,Yes,Yes,70,Month-to-month,37.1,2589.43,0,49-72 months
C02991,Male,0,No,No,26,Two year,109.13,2834.82,1,25-48 months
C02992,Female,0,No,Yes,58,One year,41.7,2421.01,0,49-72 months
C02993,Male,0,Yes,No,49,Month-to-month,31.11,1519.57,1,49-72 months
C02994,Female,0,Yes,Yes,71,Month-to-month,22.1,1577.96,0,49-72 months
C02995,Female,0,No,No,25,Month-to-month,37.34,936.3,1,25-48 months
C02996,Male,0,No,Yes,5,One year,70.38,356.67,1,0-12 months
C02997,Female,0,No,No,17,Month-to-month,75.61,1283.99,0,13-24 months
C02998,Male,0,No,No,42,Month-to-month,119.27,5013.97,1,25-48 months
C02999,Female,0,No,Yes,49,One year,103.04,5045.46,0,49-72 months
C03000,Female,0,Yes,Yes,56,Month-to-month,90.53,5075.05,1,49-72 months
C03001,Male,0,No,Yes,70,Two year,60.59,4249.08,0,49-72 months
C03002,Male,0,Yes,Yes,23,Two year,41.4,952.19,0,13-24 months
C03003,Male,0,Yes,No,12,Month-to-month,97.21,1169.32,1,0-12 months
C03004,Male,0,No,Yes,20,Month-to-month,117.56,2349.79,0,13-24 months
C03005,Female,1,Yes,Yes,44,One year,81.09,3570.2,0,25-48 months
C03006,Male,0,No,No,36,Month-to-month,63.94,2308.22,0,25-48 months
C03007,Male,0,No,No,39,Two year,79.75,3103.16,0,25-48 months
C03008,Female,0,No,No,21,Two year,39.59,835,0,13-24 months
C03009,Female,0,No,No,35,Month-to-month,106.79,3732.93,0,25-48 months
C03010,Male,0,No,Yes,20,Month-to-month,30.65,606.72,0,13-24 months
C03011,Female,1,No,Yes,64,Month-to-month,75.48,4825.13,0,49-72 months
C03012,Female,1,Yes,No,26,Two year,87.55,2269.01,0,25-48 months
C03013,Male,1,No,Yes,7,Month-to-month,102.94,725.27,0,0-12 months
C03014,Female,0,No,Yes,45,Two year,78.2,3512.3,0,25-48 months
C03015,Male,0,Yes,Yes,59,Month-to-month,29.6,1742.29,0,49-72 months
C03016,Female,0,No,No,33,Month-to-month,29.79,991.21,0,25-48 months
C03017,Male,0,No,No,66,Month-to-month,71.09,4693.41,0,49-72 months
C03018,Male,0,Yes,No,6,Two year,76.59,449.77,0,0-12 months
C03019,Male,1,No,No,66,Month-to-month,100.32,6617.03,1,49-72 months
C03020,Male,0,Yes,No,49,Month-to-month,70.15,3432.72,1,49-72 months
C03021,Female,0,No,No,11,Month-to-month,64.88,703.79,0,0-12 months
C03022,Male,0,Yes,Yes,48,Two year,48.48,2333.5,0,25-48 months
C03023,Male,0,No,No,52,Month-to-month,78.12,4068.58,1,49-72 months
C03024,Male,0,No,Yes,51,Month-to-month,53.25,2724.68,1,49-72 months
C03025,Female,0,Yes,No,5,One year,61.32,302.93,0,0-12 months
C03026,Male,0,Yes,No,50,Month-to-month,20.43,1031.5,0,49-72 months
C03027,Male,0,No,No,70,Month-to-month,90.25,6324.97,1,49-72 months
C03028,Female,0,Yes,No,12,Two year,95.48,1144.98,0,0-12 months
C03029,Female,0,No,Yes,6,Two year,75.22,455.62,0,0-12 months
C03030,Female,1,No,Yes,20,Month-to-month,69.5,1384.41,0,13-24 months
C03031,Male,0,No,Yes,1,Two year,71.87,72.83,0,0-12 months
C03032,Female,0,No,Yes,22,Month-to-month,40.91,890.59,0,13-24 months
C03033,Female,0,No,Yes,37,Month-to-month,60.97,2250.86,0,25-48 months
C03034,Female,0,No,Yes,52,Month-to-month,78.5,4078.5,0,49-72 months
C03035,Female,0,No,Yes,59,Two year,83.5,4919.73,0,49-72 months
C03036,Female,0,No,No,45,Month-to-month,86,3862.68,1,25-48 months
C03037,Female,0,No,Yes,31,Two year,43.99,1368.18,0,25-48 months
C03038,Female,1,No,No,69,One year,52.26,3605.31,0,49-72 months
C03039,Female,0,Yes,Yes,46,Month-to-month,76.02,3494.68,0,25-48 months
C03040,Female,0,Yes,No,67,Month-to-month,99.8,6684.3,0,49-72 months
C03041,Male,0,No,Yes,40,Month-to-month,118.78,4748.07,0,25-48 months
C03042,Female,0,Yes,No,31,One year,78.11,2426.11,0,25-48 months
C03043,Male,0,Yes,No,61,One year,92.3,5635.1,0,49-72 months
C03044,Male,0,Yes,Yes,20,Month-to-month,77.14,1541.6,0,13-24 months
C03045,Male,0,No,No,40,One year,23.07,914.33,0,25-48 months
C03046,Male,0,No,Yes,43,Month-to-month,42.73,1827.51,0,25-48 months
C03047,Female,0,No,Yes,68,One year,97.37,6630.58,0,49-72 months
C03048,Male,0,Yes,No,38,Two year,54.46,2078.34,0,25-48 months
C03049,Male,1,Yes,Yes,52,Month-to-month,119.11,6187.7,1,49-72 months
C03050,Female,0,No,Yes,71,Month-to-month,78.56,5574.2,1,49-72 months
C03051,Female,1,No,No,66,Two year,24.7,1636.19,0,49-72 months
C03052,Male,0,No,Yes,2,Month-to-month,42.77,82.14,0,0-12 months
C03053,Male,0,Yes,No,27,Month-to-month,42.41,1139.24,0,25-48 months
C03054,Female,0,Yes,No,8,One year,23.67,184.28,0,0-12 months
C03055,Female,0,No,No,5,Month-to-month,61.49,311.78,0,0-12 months
C03056,Female,1,Yes,No,28,Month-to-month,85.5,2394.55,1,25-48 months
C03057,Female,0,No,Yes,28,One year,37.2,1037.87,0,25-48 months
C03058,Male,0,No,No,63,One year,32.03,2013.86,0,49-72 months
C03059,Male,0,No,No,58,Month-to-month,36.2,2104.86,1,49-72 months
C03060,Female,0,Yes,Yes,12,Two year,117.12,1409.14,0,0-12 months
C03061,Female,0,Yes,No,30,Month-to-month,109.87,3299.88,0,25-48 months
C03062,Male,0,No,No,22,Month-to-month,109.74,2407.79,1,13-24 months
C03063,Male,0,No,No,57,Month-to-month,106.75,6080.85,1,49-72 months
C03064,Female,0,Yes,No,60,Month-to-month,54.26,3258.55,0,49-72 months
C03065,Female,1,Yes,Yes,71,Month-to-month,103.1,7321.04,1,49-72 months
C03066,Female,0,Yes,Yes,9,One year,113.87,1028.72,1,0-12 months
C03067,Female,0,Yes,Yes,31,Month-to-month,109.08,3384.98,1,25-48 months
C03068,Female,0,Yes,Yes,67,Month-to-month,25.34,1702.42,0,49-72 months
C03069,Female,1,Yes,Yes,71,One year,102.45,7280.01,0,49-72 months
C03070,Male,0,Yes,No,49,One year,73.08,3586.14,0,49-72 months
C03071,Female,0,No,Yes,44,One year,75.74,3339.32,0,25-48 months
C03072,Female,0,No,No,57,Two year,42.28,2410.64,0,49-72 months
C03073,Male,0,No,Yes,25,Month-to-month,74.8,1869.15,1,25-48 months
C03074,Male,0,No,Yes,32,One year,100.75,3229.8,0,25-48 months
C03075,Female,1,No,No,53,Month-to-month,115.15,6096.74,1,49-72 months
C03076,Female,0,Yes,No,34,Month-to-month,67.18,2279.81,1,25-48 months
C03077,Male,0,No,Yes,50,One year,75.17,3761.74,0,49-72 months
C03078,Male,0,Yes,Yes,55,One year,82.75,4561.25,1,49-72 months
C03079,Female,0,No,Yes,15,Month-to-month,112.71,1687.49,0,13-24 months
C03080,Male,0,Yes,Yes,65,One year,109.9,7151.53,0,49-72 months
C03081,Male,0,Yes,No,30,Month-to-month,116.22,3494.46,1,25-48 months
C03082,Male,0,No,Yes,70,One year,97.19,6799.06,0,49-72 months
C03083,Female,0,Yes,No,62,Month-to-month,109.51,6792.62,0,49-72 months
C03084,Male,0,Yes,Yes,13,Month-to-month,73.81,958.07,0,13-24 months
C03085,Female,1,No,No,53,Month-to-month,60.47,3213.39,1,49-72 months
C03086,Male,1,Yes,No,52,Two year,76.42,3983.43,0,49-72 months
C03087,Female,0,No,Yes,35,Month-to-month,47.15,1652.66,0,25-48 months
C03088,Female,0,No,Yes,10,Two year,74.54,752.38,0,0-12 months
C03089,Male,0,No,No,71,One year,68.85,4884.48,0,49-72 months
C03090,Male,0,Yes,Yes,9,One year,41.94,369.49,0,0-12 months
C03091,Female,0,Yes,Yes,11,Month-to-month,56.86,631.25,1,0-12 months
C03092,Female,1,No,No,29,Month-to-month,75.33,2185.36,0,25-48 months
C03093,Male,0,No,Yes,14,Month-to-month,94.72,1333.97,0,13-24 months
C03094,Female,0,Yes,Yes,68,Month-to-month,54.17,3693.37,0,49-72 months
C03095,Male,0,Yes,Yes,7,One year,57.86,396.92,1,0-12 months
C03096,Male,0,Yes,Yes,2,One year,50.93,110.42,0,0-12 months
C03097,Male,0,No,Yes,9,Month-to-month,85.78,769.97,0,0-12 months
C03098,Female,0,No,No,45,Month-to-month,54.94,2475.69,0,25-48 months
C03099,Female,0,No,Yes,58,One year,115.31,6681.45,0,49-72 months
C03100,Male,0,No,Yes,56,Month-to-month,32.05,1804.57,0,49-72 months
C03101,Female,0,Yes,No,36,Month-to-month,20.96,759.13,1,25-48 months
C03102,Female,0,No,No,61,Two year,42.68,2601.48,0,49-72 months
C03103,Female,1,No,Yes,1,Month-to-month,53.06,60.83,1,0-12 months
C03104,Male,1,Yes,Yes,31,Month-to-month,64.22,1989.05,0,25-48 months
C03105,Male,0,Yes,No,50,One year,99.59,4972.78,0,49-72 months
C03106,Male,0,Yes,No,44,One year,66.93,2935.55,0,25-48 months
C03107,Female,0,No,No,46,Month-to-month,92.83,4278.55,1,25-48 months
C03108,Female,0,No,Yes,23,Month-to-month,24.51,554.36,1,13-24 months
C03109,Female,0,No,No,25,One year,23.19,585.2,0,25-48 months
C03110,Male,0,No,Yes,13,Month-to-month,48.34,631.53,1,13-24 months
C03111,Female,0,No,No,26,Two year,65.86,1704.27,0,25-48 months
C03112,Male,0,No,No,37,Month-to-month,43.3,1609.75,1,25-48 months
C03113,Female,1,No,No,28,Month-to-month,93,2606.72,0,25-48 months
C03114,Male,0,No,Yes,34,Two year,69.47,2368.87,0,25-48 months
C03115,Male,0,No,No,8,One year,119.76,964.46,0,0-12 months
C03116,Male,1,No,No,6,One year,66.93,399.51,1,0-12 months
C03117,Female,1,No,No,3,Month-to-month,97.14,291.01,0,0-12 months
C03118,Female,0,No,No,65,Two year,35.18,2296.52,0,49-72 months
C03119,Female,0,Yes,Yes,57,One year,24.25,1372.59,0,49-72 months
C03120,Male,0,No,No,44,Two year,74.29,3263.61,0,25-48 months
C03121,Female,0,Yes,No,39,Month-to-month,21.5,838.08,1,25-48 months
C03122,Male,0,Yes,Yes,22,Month-to-month,57.24,1263.74,1,13-24 months
C03123,Female,0,No,No,62,Month-to-month,88.06,5460.28,1,49-72 months
C03124,Female,0,No,No,14,Two year,73.29,1029.36,0,13-24 months
C03125,Female,1,No,No,66,Month-to-month,74.92,4937.75,0,49-72 months
C03126,Female,0,No,Yes,34,Month-to-month,49.39,1677.29,1,25-48 months
C03127,Female,0,Yes,No,61,Month-to-month,35.06,2145.91,0,49-72 months
C03128,Female,1,No,Yes,23,One year,85.73,1973.16,0,13-24 months
C03129,Female,1,Yes,Yes,20,One year,90.67,1814.82,0,13-24 months
C03130,Female,0,No,Yes,43,One year,27.4,1173.03,0,25-48 months
C03131,Male,0,Yes,Yes,21,Month-to-month,34.7,722.01,0,13-24 months
C03132,Male,0,Yes,No,23,One year,55.81,1280.79,1,13-24 months
C03133,Male,0,No,Yes,42,Month-to-month,112.44,4725.14,0,25-48 months
C03134,Female,0,Yes,No,67,Month-to-month,101.55,6801.29,0,49-72 months
C03135,Male,0,Yes,Yes,10,Month-to-month,21.96,217.3,0,0-12 months
C03136,Male,0,No,Yes,33,Month-to-month,43.38,1439.67,0,25-48 months
C03137,Male,0,No,Yes,47,Month-to-month,101.99,4793.35,0,25-48 months
C03138,Male,0,Yes,Yes,18,Month-to-month,29.11,522.87,1,13-24 months
C03139,Male,0,No,No,60,Two year,115.58,6929.49,0,49-72 months
C03140,Female,0,Yes,No,39,Month-to-month,111.78,4365.14,0,25-48 months
C03141,Male,0,No,Yes,37,Month-to-month,55.35,2039.45,0,25-48 months
C03142,Female,0,Yes,Yes,15,Two year,37.09,560.59,0,13-24 months
C03143,Female,0,No,Yes,50,Month-to-month,111.88,5597.87,1,49-72 months
C03144,Female,1,Yes,Yes,14,Month-to-month,78.36,1087.47,1,13-24 months
C03145,Male,0,No,No,39,Month-to-month,81.89,3201.83,0,25-48 months
C03146,Female,0,No,Yes,42,Month-to-month,93.49,3917.74,1,25-48 months
C03147,Female,0,No,Yes,71,One year,63.34,4502.63,0,49-72 months
C03148,Male,0,Yes,Yes,3,One year,74.09,224.69,0,0-12 months
C03149,Female,0,Yes,Yes,68,Month-to-month,59.58,4048.76,1,49-72 months
C03150,Male,0,No,Yes,30,One year,89.46,2684.36,0,25-48 months
C03151,Male,0,Yes,No,39,One year,80.09,3121.49,0,25-48 months
C03152,Male,0,Yes,No,44,One year,48.74,2149.75,0,25-48 months
C03153,Female,1,No,No,52,Month-to-month,22.93,1184.79,0,49-72 months
C03154,Female,0,No,Yes,45,Month-to-month,42.82,1932.15,1,25-48 months
C03155,Female,0,Yes,Yes,2,Two year,63.67,130.48,0,0-12 months
C03156,Male,0,No,Yes,55,Month-to-month,80.88,4449.21,0,49-72 months
C03157,Male,0,No,Yes,35,One year,83,2901.76,1,25-48 months
C03158,Female,0,Yes,No,63,One year,79.29,5002.57,0,49-72 months
C03159,Female,0,No,Yes,5,Two year,96.47,487.55,0,0-12 months
C03160,Male,0,No,No,68,Month-to-month,79.05,5378.99,0,49-72 months
C03161,Female,0,No,Yes,18,One year,74.59,1334.51,0,13-24 months
C03162,Female,0,Yes,Yes,1,Month-to-month,111.94,111.55,1,0-12 months
C03163,Female,0,Yes,Yes,29,Month-to-month,33.98,978.18,1,25-48 months
C03164,Male,0,Yes,No,30,One year,36.18,1077.69,1,25-48 months
