CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn
C01794,Female,0,Yes,No,49,Month-to-month,32.91,1620.57,Yes
C01795,Male,1,No,Yes,65,One year,69.58,4527.33,No
C01796,Male,0,Yes,Yes,64,Month-to-month,49.67,3183.7,No
C01797,Male,0,No,Yes,24,Two year,87.68,2112.14,No
C01798,Male,0,No,No,71,Month-to-month,45.11,3209.51,Yes
C01799,Female,0,Yes,No,55,Two year,20.31,1119.98,No
C01800,Female,0,Yes,Yes,12,Two year,78.93,954.71,No
C01801,Male,0,No,Yes,46,Month-to-month,104.53,4799.7,No
C01802,Male,0,No,No,46,Month-to-month,104.77,4814.3,No
C01803,Female,0,No,Yes,47,Month-to-month,33.8,1580.46,No
C01804,Male,0,Yes,Yes,39,Month-to-month,81.66,3175.48,Yes
C01805,Female,0,Yes,No,25,Month-to-month,96.79,2411.28,Yes
C01806,Male,0,Yes,No,22,One year,38.93,853.33,No
C01807,Female,0,Yes,Yes,66,One year,56.79,3741.43,No
C01808,Female,0,Yes,No,26,Month-to-month,65.11,1693.31,No
C01809,Female,1,No,Yes,31,Month-to-month,42.17,1297.76,Yes
C01810,Male,0,No,Yes,22,Month-to-month,47.77,1054.03,No
C01811,Male,0,Yes,Yes,32,Two year,20.54,666.88,Yes
C01812,Male,0,Yes,Yes,50,Month-to-month,42.46,2125.69,No
C01813,Female,0,No,Yes,50,Month-to-month,43.76,2178.51,No
C01814,Male,0,Yes,No,67,One year,74.12,4972.91,Yes
C01815,Male,0,No,No,53,Month-to-month,44.6,2355.04,No
C01816,Female,0,Yes,Yes,7,Month-to-month,22.22,148.29,No
C01817,Male,0,Yes,No,48,Month-to-month,93.25,4483.04,Yes
C01818,Female,0,No,No,31,Month-to-month,29.77,928.37,No
C01819,Male,0,No,No,56,One year,28.35,1591.83,No
C01820,Male,0,No,Yes,31,One year,61.33,1899.91,No
C01821,Female,0,Yes,No,44,Month-to-month,66.03,2903.02,No
C01822,Male,0,No,Yes,57,Month-to-month,87.43,4991.3,No
C01823,Male,1,Yes,Yes,4,Month-to-month,35.84,143.54,No
C01824,Female,0,Yes,Yes,43,Month-to-month,72.53,3114.47,No
C01825,Male,0,No,Yes,52,Month-to-month,68.98,3586.57,No
C01826,Female,0,No,Yes,63,Two year,102.59,6467.02,No
C01827,Female,0,No,No,69,Month-to-month,39.6,2735.61,No
C01828,Male,0,No,Yes,63,One year,51.95,3264.62,No
C01829,Female,0,No,Yes,47,Two year,84.6,3974.79,No
C01830,Female,0,No,Yes,47,Two year,34.72,1640.32,No
C01831,Female,0,No,No,52,One year,51.83,2694.64,No
C01832,Female,0,No,No,35,Month-to-month,43.47,1513.83,Yes
C01833,Male,0,No,Yes,20,One year,23.93,479.72,No
C01834,Male,1,Yes,Yes,62,Two year,96.07,5963.6,No
C01835,Female,0,Yes,Yes,29,One year,88.0,2556.91,No
C01836,Female,0,No,No,62,Month-to-month,29.14,1804.01,No
C01837,Male,0,No,Yes,17,Month-to-month,42.46,730.75,No
C01838,Female,0,Yes,No,11,Month-to-month,23.32,247.92,No
C01839,Male,0,No,Yes,30,One year,51.54,1544.47,No
C01840,Male,0,Yes,Yes,59,One year,71.35,4207.27,No
C01841,Male,0,Yes,No,71,Month-to-month,24.52,1740.96,Yes
C01842,Male,0,No,No,10,Month-to-month,36.73,358.98,No
C01843,Female,0,No,Yes,39,One year,58.23,2274.92,No
C01844,Male,0,Yes,Yes,62,Month-to-month,44.76,2781.11,Yes
C01845,Female,0,No,Yes,11,Month-to-month,47.49,518.54,No
C01846,Female,0,Yes,Yes,4,Two year,55.26,225.9,No
C01847,Male,0,No,Yes,71,One year,86.56,6139.64,No
C01848,Female,0,No,No,48,One year,47.75,2283.94,No
C01849,Male,0,No,No,42,Month-to-month,95.04,3999.11,Yes
C01850,Female,1,No,Yes,25,Month-to-month,80.66,2018.42,No
C01851,Female,0,Yes,No,45,Month-to-month,117.71,5289.0,No
C01852,Female,0,Yes,Yes,27,Month-to-month,95.83,2589.83,No
C01853,Male,0,Yes,Yes,64,Month-to-month,64.47,4124.9,Yes
C01854,Male,1,No,Yes,3,Month-to-month,39.57,122.03,Yes
C01855,Male,0,Yes,Yes,17,Month-to-month,41.04,702.08,No
C01856,Male,0,Yes,Yes,42,Month-to-month,26.4,1110.46,Yes
C01857,Male,1,No,No,50,Month-to-month,41.57,2074.53,Yes
C01858,Male,0,Yes,Yes,22,Two year,93.52,2051.22,No
C01859,Female,0,No,Yes,7,Month-to-month,30.87,213.92,No
C01860,Male,0,No,No,29,One year,36.88,1071.77,No
C01861,Female,0,Yes,Yes,40,Month-to-month,89.25,3560.14,No
C01862,Male,1,No,Yes,6,Month-to-month,73.63,444.55,No
C01863,Female,0,No,No,19,Two year,28.54,545.61,No
C01864,Male,0,No,No,34,Month-to-month,25.74,883.43,No
C01865,Male,0,No,No,70,Two year,117.19,8202.7,No
C01866,Female,0,No,Yes,35,Two year,93.81,3283.9,No
C01867,Female,0,Yes,Yes,22,One year,110.37,2428.97,No
C01868,Female,0,Yes,No,63,Month-to-month,63.8,4027.29,No
C01869,Male,0,Yes,No,55,One year,77.57,4271.91,No
C01870,Male,0,Yes,No,68,Month-to-month,68.91,4684.3,Yes
C01871,Male,0,No,Yes,61,Two year,58.97,3593.39,No
C01872,Male,0,Yes,No,43,Two year,98.99,4248.3,No
C01873,Female,0,Yes,Yes,9,Month-to-month,66.04,599.71,Yes
C01874,Female,0,No,Yes,71,Month-to-month,44.71,3177.92,No
C01875,Male,1,No,No,1,Two year,66.61,61.98,No
C01876,Female,0,No,Yes,5,One year,70.26,351.52,Yes
C01877,Female,0,No,Yes,40,One year,77.63,3110.5,No
C01878,Male,0,No,Yes,70,One year,83.2,5814.25,No
C01879,Male,0,Yes,No,38,Month-to-month,76.32,2902.42,No
C01880,Female,1,No,Yes,42,Month-to-month,103.01,4322.28,No
C01881,Female,0,No,No,64,Month-to-month,35.1,2244.34,No
C01882,Male,0,Yes,Yes,2,Month-to-month,102.26,207.26,Yes
C01883,Female,0,No,No,46,Two year,93.09,4288.09,No
C01884,Male,0,No,Yes,66,Two year,77.65,5134.49,No
C01885,Female,0,Yes,No,23,Month-to-month,29.68,684.37,Yes
C01886,Female,0,Yes,No,53,Two year,42.03,2224.11,No
C01887,Male,1,Yes,No,10,Month-to-month,33.54,330.77,No
C01888,Male,0,Yes,No,68,One year,41.04,2795.2,Yes
C01889,Male,0,No,Yes,65,Month-to-month,26.62,1732.13,No
C01890,Female,0,No,No,10,Two year,74.7,751.12,No
C01891,Male,0,Yes,No,35,Two year,69.7,2439.51,No
C01892,Female,0,No,No,35,One year,75.13,2621.89,Yes
C01893,Male,0,No,No,53,Two year,51.24,2719.42,No
C01894,Male,0,No,Yes,28,Month-to-month,99.23,2779.44,No
C01895,Female,0,No,No,32,Two year,58.15,1853.03,No
C01896,Male,0,No,Yes,60,Month-to-month,28.06,1676.05,No
C01897,Male,0,Yes,No,14,Two year,43.24,611.18,No
C01898,Male,0,No,Yes,6,Month-to-month,47.92,295.44,No
C01899,Male,0,Yes,Yes,20,Month-to-month,109.98,2209.41,No
C01900,Female,1,Yes,No,32,Month-to-month,58.69,1879.35,No
C01901,Male,0,Yes,No,17,Month-to-month,36.99,623.95,No
C01902,Male,0,Yes,No,16,One year,67.38,1085.36,No
C01903,Female,0,Yes,Yes,45,Month-to-month,103.81,4664.63,Yes
C01904,Female,0,Yes,Yes,35,Month-to-month,44.41,1555.0,No
C01905,Female,0,Yes,Yes,43,Month-to-month,50.27,2153.51,Yes
C01906,Female,0,Yes,No,64,Month-to-month,115.53,7396.72,No
C01907,Male,0,No,No,10,Month-to-month,49.83,507.25,Yes
C01908,Female,0,No,No,9,One year,40.46,372.73,No
C01909,Female,0,Yes,No,41,Month-to-month,105.12,4312.71,No
C01910,Male,0,Yes,Yes,44,One year,99.73,4384.44,No
C01911,Female,0,Yes,Yes,20,One year,30.42,615.94,No
C01912,Male,0,No,No,28,Month-to-month,77.46,2165.25,Yes
C01913,Female,0,No,Yes,56,Two year,61.49,3437.87,No
C01914,Male,0,No,Yes,57,Month-to-month,61.03,3474.62,No
C01915,Female,0,Yes,No,1,Month-to-month,65.9,74.05,Yes
C01916,Female,0,No,Yes,34,One year,70.02,2373.33,No
C01917,Male,0,Yes,Yes,4,Month-to-month,104.77,419.12,No
C01918,Female,0,Yes,Yes,25,Month-to-month,23.13,579.2,Yes
C01919,Male,0,No,Yes,35,Month-to-month,119.22,4176.49,Yes
C01920,Female,0,Yes,No,36,Two year,62.77,2258.02,No
C01921,Female,0,No,No,3,Month-to-month,57.03,180.46,Yes
C01922,Male,0,No,No,37,One year,56.06,2079.08,No
C01923,Male,1,Yes,Yes,11,One year,89.03,986.03,No
C01924,Male,0,No,Yes,12,Month-to-month,84.57,1008.14,Yes
C01925,Female,0,Yes,No,25,Two year,87.56,2182.71,No
C01926,Male,1,Yes,No,31,Month-to-month,86.77,2691.72,No
C01927,Female,0,No,Yes,7,One year,72.73,502.3,Yes
C01928,Male,1,No,No,3,One year,84.74,249.35,No
C01929,Male,0,No,No,58,Month-to-month,25.33,1468.47,No
C01930,Male,0,Yes,No,58,Two year,109.5,6352.38,No
C01931,Male,0,No,No,40,One year,21.76,873.36,No
C01932,Female,0,Yes,No,59,Month-to-month,20.94,1244.28,No
C01933,Female,0,No,Yes,61,One year,95.01,5798.53,No
C01934,Female,0,No,No,57,Month-to-month,55.29,3141.69,Yes
C01935,Female,0,No,No,20,Month-to-month,64.83,1297.35,No
C01936,Male,0,No,Yes,27,Month-to-month,54.44,1473.2,No
C01937,Male,0,No,Yes,38,Month-to-month,31.08,1190.03,No
C01938,Male,0,No,Yes,68,One year,89.74,6108.71,No
C01939,Male,0,Yes,No,43,One year,24.1,1028.64,No
C01940,Male,0,No,Yes,34,Two year,83.42,2828.58,Yes
C01941,Female,0,No,Yes,61,Month-to-month,114.36,6983.49,No
C01942,Male,0,Yes,No,33,Month-to-month,60.52,1990.96,Yes
C01943,Female,0,Yes,No,35,Month-to-month,49.24,1723.88,No
C01944,Female,0,No,No,64,Month-to-month,72.66,4646.64,No
C01945,Male,1,Yes,No,23,Month-to-month,77.4,1773.73,No
C01946,Female,0,No,Yes,44,Month-to-month,113.92,5018.56,Yes
C01947,Male,0,No,No,71,Month-to-month,80.84,5741.11,No
C01948,Female,0,No,No,14,Month-to-month,75.16,1058.39,No
C01949,Female,0,Yes,Yes,38,Two year,29.03,1112.7,No
C01950,Male,0,No,Yes,48,Month-to-month,108.63,5218.76,No
C01951,Female,0,No,Yes,69,One year,98.18,6783.74,No
C01952,Male,0,Yes,No,62,Two year,55.11,3417.79,No
C01953,Female,1,Yes,Yes,9,Month-to-month,27.46,246.4,No
C01954,Female,0,No,No,3,Two year,36.49,104.32,Yes
C01955,Male,0,No,No,2,Month-to-month,101.78,198.43,No
C01956,Male,0,No,No,12,Month-to-month,102.74,1234.62,No
C01957,Male,1,No,Yes,5,One year,32.45,163.16,No
C01958,Female,0,No,No,2,Month-to-month,62.9,134.96,Yes
C01959,Male,0,No,No,56,Month-to-month,80.91,4534.77,No
C01960,Female,0,No,No,10,Month-to-month,54.91,554.83,Yes
C01961,Male,0,No,Yes,65,One year,70.77,4606.31,No
C01962,Male,0,No,No,31,Month-to-month,40.29,1239.2,No
C01963,Male,0,No,Yes,30,Month-to-month,96.79,2899.97,No
C01964,Male,0,Yes,No,10,Month-to-month,104.24,1043.14,Yes
C01965,Female,0,No,Yes,26,One year,81.72,2116.02,No
C01966,Male,1,Yes,Yes,41,Month-to-month,64.56,2645.81,Yes
C01967,Female,0,No,No,35,Month-to-month,91.99,3222.41,No
C01968,Female,1,Yes,No,63,One year,113.7,7173.08,Yes
C01969,Female,0,Yes,No,9,Month-to-month,72.77,663.36,No
C01970,Male,0,No,No,35,Month-to-month,49.9,1756.26,No
C01971,Male,0,No,No,52,Two year,61.43,3190.99,No
C01972,Female,0,No,Yes,22,Month-to-month,66.68,1465.0,No
C01973,Male,0,No,No,29,One year,43.65,1273.33,No
C01974,Female,0,Yes,No,4,Month-to-month,34.12,128.18,No
C01975,Female,0,Yes,Yes,66,Month-to-month,73.95,4882.23,No
C01976,Male,0,Yes,Yes,70,Month-to-month,33.82,2366.5,No
C01977,Female,0,Yes,No,71,Month-to-month,93.65,6649.71,No
C01978,Male,0,No,No,58,Month-to-month,98.13,5684.62,Yes
C01979,Female,0,No,No,53,Month-to-month,76.99,4086.2,No
C01980,Male,0,Yes,No,34,One year,116.5,3956.73,Yes
C01981,Female,1,Yes,Yes,25,Month-to-month,87.89,2201.42,No
C01982,Female,0,No,Yes,60,Month-to-month,102.39,6150.86,No
C01983,Male,0,No,Yes,67,Month-to-month,83.27,5580.48,No
C01984,Female,1,Yes,No,10,Month-to-month,22.77,222.78,No
C01985,Female,1,No,No,27,One year,46.04,1239.65,Yes
C01986,Female,0,No,Yes,41,One year,58.48,2398.91,No
C01987,Female,0,No,No,30,Month-to-month,28.71,858.12,No
C01988,Female,0,Yes,Yes,65,One year,109.55,7129.93,No
C01989,Female,0,No,No,36,Month-to-month,93.5,3364.2,No
C01990,Male,1,Yes,Yes,28,Two year,59.44,1655.72,Yes
C01991,Male,0,Yes,Yes,44,Month-to-month,63.06,2770.82,No
C01992,Female,0,Yes,No,36,Month-to-month,100.24,3607.94,No
C01993,Female,0,Yes,No,57,Month-to-month,50.29,2867.86,No
C01994,Male,0,No,Yes,63,Two year,77.86,4908.88,No
C01995,Female,0,No,No,65,One year,118.1,7680.73,Yes
C01996,Female,0,Yes,No,57,Month-to-month,41.35,2353.15,Yes
C01997,Female,0,No,Yes,63,Month-to-month,91.12,5748.49,No
C01998,Female,0,Yes,Yes,50,Month-to-month,80.94,4040.8,No
C01999,Male,0,Yes,No,14,Two year,62.16,862.93,No
C02000,Female,1,No,Yes,64,Month-to-month,25.19,1620.67,No
C02001,Female,0,Yes,Yes,64,Two year,66.55,4253.14,No
C02002,Male,0,Yes,Yes,52,Month-to-month,28.26,1467.5,No
C02003,Female,0,Yes,No,56,One year,61.48,3444.47,No
C02004,Male,0,No,Yes,55,One year,83.26,4578.93,Yes
C02005,Female,0,No,Yes,17,Month-to-month,44.66,768.61,No
C02006,Male,0,No,No,63,Month-to-month,103.11,6497.55,Yes
C02007,Male,0,No,Yes,16,Month-to-month,97.26,1560.38,No
C02008,Male,0,No,No,59,Month-to-month,21.63,1276.9,No
C02009,Female,0,No,Yes,33,Two year,40.25,1334.98,No
C02010,Male,0,Yes,No,14,Two year,77.51,1084.04,No
C02011,Male,0,Yes,Yes,42,Month-to-month,75.44,3164.07,No
C02012,Male,1,No,No,7,Two year,29.24,206.86,No
C02013,Female,1,Yes,No,36,Month-to-month,39.56,1426.75,No
C02014,Male,0,Yes,No,17,Month-to-month,63.61,1084.18,Yes
C02015,Male,0,No,Yes,14,Two year,83.64,1170.83,No
C02016,Male,1,No,Yes,24,Two year,84.32,2031.67,No
C02017,Female,0,No,No,27,Month-to-month,51.71,1386.68,Yes
C02018,Female,0,No,No,66,One year,95.3,6284.59,No
C02019,Male,0,Yes,No,13,One year,73.62,961.47,No
C02020,Male,1,Yes,No,20,Two year,43.6,876.17,No
C02021,Female,0,No,No,1,One year,71.8,68.4,No
C02022,Female,0,No,Yes,71,One year,47.77,3382.73,No
C02023,Male,0,No,No,10,One year,42.11,414.08,No
C02024,Male,0,No,Yes,72,Two year,109.24,7865.81,Yes
C02025,Male,0,No,Yes,33,Two year,94.05,3095.62,No
C02026,Male,0,Yes,No,63,Month-to-month,80.63,5087.49,Yes
C02027,Female,0,No,Yes,48,One year,20.77,987.03,No
C02028,Female,0,No,No,24,Month-to-month,63.6,1531.46,No
C02029,Female,1,No,Yes,31,Month-to-month,85.02,2626.98,No
C02030,Female,0,Yes,Yes,7,Two year,88.9,626.35,No
C02031,Female,0,Yes,No,15,Month-to-month,101.79,1531.19,No
C02032,Male,1,No,No,43,One year,51.07,2192.92,No
C02033,Male,0,Yes,Yes,1,Month-to-month,28.88,22.33,Yes
C02034,Male,1,Yes,Yes,49,Month-to-month,101.31,4967.62,No
C02035,Female,0,Yes,Yes,68,Two year,95.73,6514.94,No
C02036,Female,0,Yes,No,9,One year,30.88,281.32,No
C02037,Female,0,Yes,No,48,Month-to-month,47.04,2258.64,No
C02038,Male,0,No,No,66,Month-to-month,71.31,4703.81,No
C02039,Female,1,Yes,Yes,58,Month-to-month,25.08,1450.17,Yes
C02040,Male,0,Yes,No,2,Month-to-month,65.32,139.58,No
C02041,Male,0,Yes,Yes,59,Month-to-month,47.78,2825.03,Yes
C02042,Male,0,No,No,58,Two year,21.51,1243.09,No
C02043,Female,0,No,No,67,Month-to-month,115.63,7742.91,Yes
C02044,Male,0,Yes,No,72,Two year,85.24,6146.22,No
C02045,Female,0,No,No,44,One year,97.49,4292.69,No
C02046,Female,0,Yes,No,55,Month-to-month,67.38,3698.22,Yes
C02047,Male,0,Yes,No,21,Month-to-month,81.03,1692.16,Yes
C02048,Female,1,Yes,Yes,41,Month-to-month,31.18,1268.88,No
C02049,Female,0,Yes,Yes,39,Month-to-month,77.45,3024.28,Yes
C02050,Female,0,No,Yes,15,Month-to-month,31.41,478.49,No
C02051,Female,0,No,No,67,Two year,87.81,5877.06,No
C02052,Female,0,Yes,No,28,Month-to-month,85.0,2371.89,No
C02053,Male,0,No,No,32,Month-to-month,62.71,1998.94,Yes
C02054,Female,1,Yes,Yes,4,Two year,49.38,202.86,No
C02055,Female,0,No,Yes,54,One year,34.76,1885.05,No
C02056,Male,0,No,No,12,One year,85.75,1022.96,No
C02057,Male,0,No,No,6,Month-to-month,114.26,675.78,No
C02058,Female,0,No,No,25,Two year,64.38,1601.32,No
C02059,Female,0,No,Yes,44,Month-to-month,114.97,5063.58,No
C02060,Female,0,No,No,58,Month-to-month,97.76,5662.07,No
C02061,Male,0,No,Yes,56,Two year,99.61,5575.32,No
C02062,Male,0,No,No,66,Month-to-month,96.9,6392.43,Yes
C02063,Female,0,No,No,46,Month-to-month,24.84,1136.69,No
C02064,Male,1,No,Yes,59,One year,112.49,6645.9,No
C02065,Male,0,Yes,No,6,Month-to-month,95.76,571.56,No
C02066,Male,0,Yes,No,31,Two year,22.99,717.88,No
C02067,Male,0,No,Yes,25,One year,39.7,1000.01,No
C02068,Male,1,No,No,39,Two year,53.68,2097.76,No
C02069,Female,0,No,No,58,Month-to-month,84.49,4893.99,No
C02070,Female,0,No,Yes,70,One year,84.68,5936.79,No
C02071,Female,0,No,No,22,One year,72.93,1610.69,No
C02072,Female,0,Yes,No,71,One year,86.68,6156.26,No
C02073,Female,0,No,No,39,Month-to-month,58.12,2261.78,Yes
C02074,Male,1,No,Yes,52,One year,109.56,5688.86,No
C02075,Male,0,No,No,23,Two year,20.08,463.99,No
C02076,Male,0,No,Yes,42,Two year,56.45,2376.33,No
C02077,Female,1,Yes,No,39,Month-to-month,61.8,2406.46,Yes
C02078,Male,0,No,No,24,Month-to-month,63.13,1507.68,No
C02079,Female,0,Yes,Yes,20,One year,45.97,913.1,No
C02080,Male,1,No,Yes,18,Two year,72.94,1317.7,No
C02081,Female,0,No,No,40,Two year,63.73,2556.82,No
C02082,Female,0,No,No,8,Month-to-month,61.35,500.18,No
C02083,Male,0,No,No,53,Month-to-month,55.08,2920.99,No
C02084,Male,0,Yes,No,11,One year,114.71,1267.01,No
C02085,Male,0,No,Yes,60,One year,101.31,6075.99,Yes
C02086,Female,0,No,Yes,8,Month-to-month,78.85,636.38,No
C02087,Female,0,Yes,No,1,Month-to-month,45.67,46.86,No
C02088,Female,0,No,No,40,One year,51.59,2071.8,No
C02089,Female,1,No,Yes,71,Month-to-month,33.72,2388.49,Yes
C02090,Male,0,Yes,Yes,70,Two year,33.16,2325.85,No
C02091,Female,0,No,No,41,Month-to-month,95.76,3928.54,Yes
C02092,Female,0,No,No,45,One year,50.17,2264.49,No
C02093,Female,1,Yes,Yes,13,Month-to-month,42.14,551.48,Yes
C02094,Female,0,Yes,No,50,Month-to-month,58.38,2916.01,No
C02095,Female,0,Yes,No,26,Month-to-month,93.56,2439.57,Yes
C02096,Male,0,No,Yes,30,One year,40.1,1193.24,No
C02097,Male,0,No,No,15,Month-to-month,63.42,955.05,No
C02098,Male,0,Yes,No,61,Month-to-month,73.76,4492.31,No
C02099,Male,0,No,Yes,46,Month-to-month,94.18,4329.22,Yes
C02100,Male,0,Yes,No,59,Month-to-month,24.06,1425.51,No
C02101,Female,0,No,Yes,52,One year,57.05,2975.1,No
C02102,Female,1,No,No,46,Month-to-month,80.91,3725.39,Yes
C02103,Female,0,Yes,No,25,Month-to-month,104.54,2607.82,No
C02104,Female,0,Yes,Yes,1,Month-to-month,111.13,113.05,Yes
C02105,Male,0,Yes,No,11,One year,58.51,634.1,No
C02106,Male,1,No,Yes,47,One year,22.15,1034.02,No
C02107,Male,0,No,No,4,Month-to-month,25.13,93.83,Yes
C02108,Male,0,Yes,Yes,40,Month-to-month,73.73,2941.46,No
C02109,Female,0,No,Yes,12,Two year,71.25,848.47,No
C02110,Male,0,Yes,No,23,Month-to-month,44.67,1036.74,No
C02111,Male,0,Yes,Yes,69,Month-to-month,71.88,4955.24,Yes
C02112,Male,0,Yes,No,15,One year,86.64,1306.25,No
C02113,Male,0,No,Yes,5,Month-to-month,63.33,313.3,No
C02114,Female,0,Yes,No,6,Month-to-month,29.64,184.82,No
C02115,Female,0,Yes,No,14,Month-to-month,52.69,737.02,No
C02116,Male,0,Yes,No,59,One year,85.11,5016.68,No
C02117,Male,0,No,Yes,56,Month-to-month,57.18,3199.45,No
C02118,Male,0,Yes,No,42,Month-to-month,29.34,1234.87,Yes
C02119,Female,0,Yes,No,71,Month-to-month,65.24,4627.48,No
C02120,Female,0,No,Yes,9,Month-to-month,68.14,603.74,Yes
C02121,Female,0,No,Yes,7,Month-to-month,70.14,491.41,Yes
C02122,Female,0,No,Yes,63,Month-to-month,68.13,4294.82,No
C02123,Male,0,Yes,Yes,10,Month-to-month,54.79,552.36,No
C02124,Female,0,Yes,No,18,Month-to-month,75.32,1349.99,No
C02125,Female,0,Yes,Yes,3,Month-to-month,33.26,102.31,Yes
C02126,Female,0,Yes,No,44,One year,57.8,2546.72,No
C02127,Female,0,No,Yes,15,Month-to-month,49.23,732.88,Yes
C02128,Female,0,Yes,No,29,One year,44.08,1283.6,No
C02129,Female,0,No,No,31,Month-to-month,66.46,2069.47,Yes
C02130,Male,0,Yes,Yes,48,One year,97.8,4703.63,No
C02131,Male,1,Yes,Yes,28,Month-to-month,82.92,2326.62,Yes
C02132,Male,1,No,No,57,Two year,29.78,1694.46,No
C02133,Female,1,Yes,Yes,4,Two year,68.05,273.41,No
C02134,Female,0,Yes,No,47,Two year,106.66,5004.41,No
C02135,Female,1,No,No,11,Month-to-month,113.57,1247.01,No
C02136,Male,0,No,Yes,51,Month-to-month,81.03,4134.6,No
C02137,Male,0,No,No,61,Two year,78.13,4764.48,No
C02138,Male,0,Yes,No,14,Month-to-month,78.61,1110.16,No
C02139,Female,0,No,No,2,One year,96.27,185.27,No
C02140,Female,0,No,No,65,One year,105.14,6837.08,No
C02141,Female,0,Yes,No,22,One year,72.32,1591.5,Yes
C02142,Male,0,No,Yes,57,Month-to-month,58.81,3345.77,No
C02143,Female,0,Yes,Yes,66,Two year,115.55,7621.05,No
C02144,Female,1,Yes,Yes,65,Month-to-month,46.8,3044.09,No
C02145,Male,0,Yes,No,11,One year,59.53,649.41,No
C02146,Female,1,No,Yes,1,One year,100.47,104.02,No
C02147,Male,0,Yes,No,14,Month-to-month,26.63,376.19,Yes
C02148,Female,0,Yes,Yes,35,One year,64.29,2249.48,No
C02149,Male,0,Yes,No,3,Month-to-month,64.23,198.21,Yes
C02150,Male,0,No,Yes,53,One year,99.35,5274.13,No
C02151,Male,0,Yes,Yes,30,One year,82.1,2468.15,No
C02152,Female,1,Yes,No,35,Two year,36.13,1274.25,No
C02153,Female,0,No,Yes,54,Two year,52.28,2829.74,No
C02154,Female,0,No,Yes,63,Two year,86.33,5441.64,No
C02155,Male,0,No,No,54,One year,47.87,2576.21,No
C02156,Male,0,No,No,7,One year,87.01,616.13,No
C02157,Male,1,No,Yes,36,Month-to-month,29.84,1072.22,No
C02158,Male,0,Yes,No,34,Two year,41.18,1408.66,No
C02159,Male,0,No,Yes,69,One year,84.17,5806.39,No
C02160,Male,0,No,Yes,16,Month-to-month,26.19,419.83,No
C02161,Male,0,Yes,Yes,10,Two year,116.18,1164.1,No
C02162,Female,0,Yes,Yes,41,One year,100.47,4113.77,No
C02163,Female,0,Yes,Yes,50,Two year,79.7,3991.43,No
C02164,Male,0,No,No,48,Two year,45.89,2192.77,No
C02165,Male,0,Yes,No,71,Two year,86.91,6170.52,No
C02166,Female,0,Yes,Yes,70,Month-to-month,72.46,5065.34,Yes
C02167,Male,0,No,Yes,24,Month-to-month,84.8,2036.82,No
C02168,Female,0,No,No,2,Month-to-month,76.84,150.18,Yes
C02169,Male,0,No,No,68,Month-to-month,27.57,1867.62,No
C02170,Female,0,No,No,35,Month-to-month,106.67,3729.35,Yes
C02171,Male,0,Yes,Yes,41,Two year,47.63,1954.16,No
C02172,Male,0,No,Yes,70,Month-to-month,45.31,3179.99,Yes
C02173,Female,0,No,Yes,31,One year,48.82,1508.15,No
C02174,Female,0,No,Yes,26,Month-to-month,56.03,1457.36,No
C02175,Male,0,Yes,Yes,11,Month-to-month,34.68,374.16,No
C02176,Female,0,No,No,63,Month-to-month,44.69,2811.33,Yes
C02177,Female,0,No,Yes,56,Month-to-month,54.21,3032.35,Yes
C02178,Male,0,No,Yes,31,Month-to-month,34.04,1049.35,Yes
C02179,Male,0,No,Yes,40,Month-to-month,75.18,3009.06,No
C02180,Female,0,No,No,17,Month-to-month,32.96,556.51,Yes
C02181,Female,0,Yes,No,3,Month-to-month,33.27,102.14,Yes
C02182,Female,1,Yes,Yes,44,Month-to-month,86.04,3777.91,Yes
C02183,Female,0,No,No,64,Month-to-month,114.02,7287.58,No
C02184,Male,0,Yes,Yes,51,One year,65.49,3339.9,No
C02185,Female,1,No,Yes,53,One year,54.33,2870.73,No
C02186,Female,1,Yes,No,7,One year,94.23,657.53,No
C02187,Male,0,No,No,20,Two year,75.01,1498.19,No
C02188,Male,0,No,No,65,Month-to-month,68.44,4455.33,No
C02189,Male,0,Yes,No,17,Month-to-month,75.99,1297.7,No
C02190,Male,0,Yes,Yes,47,Month-to-month,117.76,5530.16,No
C02191,Male,0,Yes,No,39,Month-to-month,102.4,3988.32,No
C02192,Male,0,Yes,Yes,7,One year,116.53,820.39,No
C02193,Male,0,Yes,Yes,40,One year,59.05,2365.46,No
C02194,Male,0,No,No,3,One year,86.66,253.87,No
C02195,Female,0,No,Yes,52,Month-to-month,92.11,4797.82,No
C02196,Female,0,No,Yes,59,One year,22.31,1325.6,No
C02197,Female,0,Yes,Yes,47,Two year,78.33,3689.72,No
C02198,Male,0,No,No,55,One year,57.4,3150.47,Yes
C02199,Female,0,No,Yes,48,Two year,106.57,5120.96,No
C02200,Male,0,Yes,Yes,9,Month-to-month,31.14,286.71,Yes
C02201,Female,0,No,Yes,45,One year,21.99,992.4,No
C02202,Male,0,No,Yes,63,Month-to-month,73.52,4639.04,No
C02203,Female,0,No,No,20,Month-to-month,87.74,1755.25,No
C02204,Male,0,Yes,No,43,One year,79.54,3411.18,Yes
C02205,Male,0,Yes,Yes,38,Month-to-month,66.28,2516.46,No
C02206,Female,0,No,Yes,68,Month-to-month,112.67,7653.55,No
C02207,Female,0,Yes,No,21,One year,20.62,439.84,No
C02208,Female,0,No,No,7,Two year,38.13,265.13,No
C02209,Male,1,No,No,15,Two year,63.49,943.98,No
